,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
2020-07-05,3,12,26,39,64,87,118,138,171,203,238,266,307,341,386,462,517,607,667,743,813,915,1009,1110,1224,1344,1462,1583,1692,1833,1930,2041,2167,2288,2420,2564,2711,2864,3005,3146,3285,3416,3557,3700,3847,3992,4109,4257,4403,4527,4675,4802,4936,5089,5215,5364,5483,5630,5764,5881,5991,6119,6241,6393,6538,6648,6778,6901,7016,7144,7274,7400,7514,7639,7764,7898,8010,8123,8278,8405,8534,8665,8781,8921,9028,9132,9232,9358,9489,9591,9709,9809,9915,10032,10172,10368,10488,10606,10714,10714
2020-07-06,2,7,17,35,54,68,84,98,125,152,189,220,252,294,341,388,439,507,589,663,743,818,903,1007,1107,1204,1303,1421,1519,1624,1719,1834,1962,2101,2227,2384,2513,2666,2798,2971,3108,3258,3380,3535,3659,3785,3923,4091,4242,4427,4569,4722,4881,5036,5205,5356,5550,5712,5876,6031,6181,6361,6506,6663,6819,6990,7130,7276,7412,7575,7720,7872,8017,8119,8247,8396,8532,8687,8837,8997,9137,9288,9427,9559,9711,9855,9988,10129,10255,10393,10516,10652,10775,11033,11172,11300,11446,11568,11699,11699
2020-07-07,5,15,32,42,49,63,78,99,123,155,192,235,271,304,352,404,471,540,604,656,710,775,855,946,1031,1129,1234,1335,1432,1548,1670,1770,1902,2029,2148,2273,2409,2522,2644,2805,2954,3073,3214,3332,3476,3625,3786,3931,4076,4270,4405,4545,4714,4841,5000,5156,5276,5433,5585,5722,5862,5982,6148,6285,6432,6564,6698,6831,6973,7093,7220,7349,7469,7607,7721,7867,8006,8140,8280,8411,8533,8657,8790,8945,9074,9223,9371,9517,9658,9817,9953,10091,10235,10379,10513,10690,10835,10946,11087,11087
2020-07-08,1,2,9,15,19,27,34,45,57,71,94,113,133,164,189,224,270,301,337,390,447,499,561,625,679,729,793,860,929,1001,1082,1150,1242,1335,1430,1528,1612,1716,1813,1918,2015,2128,2220,2335,2446,2569,2671,2785,2878,2968,3085,3208,3318,3434,3567,3679,3806,3934,4063,4195,4320,4435,4563,4682,4796,4928,5048,5175,5289,5413,5549,5681,5805,5938,6047,6199,6303,6428,6548,6760,6900,7022,7147,7248,7399,7533,7662,7804,7954,8098,8234,8399,8555,8707,8850,8994,9140,9289,9433,9433
2020-07-09,1,1,12,19,27,43,48,61,76,100,131,152,181,209,236,277,324,381,438,499,551,629,704,786,859,933,1014,1109,1182,1258,1353,1446,1533,1614,1694,1784,1884,1986,2081,2184,2287,2427,2542,2661,2760,2867,2974,3098,3208,3336,3444,3564,3695,3825,3944,4098,4238,4365,4495,4619,4736,4849,4970,5093,5231,5357,5493,5610,5725,5852,6006,6139,6258,6376,6514,6642,6777,6930,7046,7182,7324,7460,7596,7737,7884,8017,8170,8314,8445,8586,8719,8873,9011,9145,9307,9439,9560,9694,9839,9839
2020-07-10,6,12,19,24,33,41,58,74,89,111,150,198,238,284,336,387,445,503,553,624,695,761,824,912,1002,1097,1195,1295,1384,1495,1581,1682,1774,1872,1970,2070,2192,2296,2403,2513,2605,2705,2810,2928,3036,3154,3253,3362,3479,3592,3715,3851,3983,4110,4237,4348,4467,4600,4718,4834,4957,5078,5210,5334,5468,5584,5690,5824,5964,6090,6229,6359,6486,6601,6726,6829,6961,7068,7185,7301,7426,7545,7669,7801,7931,8057,8198,8348,8470,8613,8754,8905,9039,9175,9294,9417,9540,9648,9772,9772
2020-07-11,5,19,34,57,73,87,102,129,155,190,232,274,315,367,421,466,525,589,665,754,839,930,999,1074,1173,1269,1359,1461,1563,1650,1744,1861,1959,2056,2170,2282,2413,2562,2692,2852,2984,3100,3227,3336,3457,3590,3720,3849,3984,4122,4245,4368,4506,4605,4734,4857,4974,5111,5246,5369,5496,5638,5765,5881,6015,6148,6267,6388,6504,6620,6760,6878,6975,7077,7209,7336,7435,7536,7710,7824,7925,8031,8129,8245,8341,8458,8582,8695,8792,8912,9038,9143,9265,9367,9485,9600,9715,9846,9957,9957
2020-07-12,0,2,6,13,22,33,46,64,97,129,181,232,283,333,385,447,543,645,728,821,921,1017,1120,1218,1335,1456,1563,1688,1816,1952,2111,2260,2404,2531,2687,2849,2996,3153,3285,3420,3569,3721,3874,4029,4167,4322,4476,4650,4829,4975,5142,5282,5441,5600,5745,5879,6027,6173,6334,6477,6627,6793,6964,7115,7278,7410,7553,7693,7835,7992,8143,8284,8440,8570,8717,8856,8963,9110,9250,9372,9503,9618,9744,9864,10014,10136,10275,10397,10529,10666,10790,10917,11034,11165,11302,11475,11615,11780,11926,11926
2020-07-13,2,2,4,8,13,21,25,36,47,64,82,98,116,145,176,203,235,266,301,334,380,424,476,522,571,620,684,743,799,855,908,966,1025,1090,1150,1231,1309,1402,1476,1582,1673,1751,1838,1921,2035,2117,2238,2321,2420,2516,2628,2733,2833,2956,3072,3178,3278,3405,3533,3642,3776,3888,3987,4101,4224,4352,4469,4597,4710,4823,4953,5076,5189,5314,5431,5551,5703,5831,5960,6090,6216,6328,6476,6610,6722,6862,6999,7137,7268,7432,7661,7789,7917,8061,8194,8330,8461,8601,8742,8742
2020-07-14,0,0,3,10,18,28,36,43,58,79,102,125,153,183,218,252,293,336,371,412,448,503,548,606,660,722,782,847,922,996,1073,1138,1215,1278,1371,1452,1561,1660,1766,1870,1984,2106,2219,2327,2442,2561,2674,2782,2901,3019,3162,3287,3404,3541,3650,3772,3883,4006,4125,4265,4402,4532,4665,4776,4895,5034,5153,5287,5439,5543,5690,5830,5976,6099,6221,6352,6494,6630,6745,6898,7047,7191,7333,7478,7617,7735,7871,7984,8110,8232,8356,8474,8611,8742,8859,9010,9126,9264,9394,9394
2020-07-15,0,2,4,7,9,13,20,25,32,57,79,105,122,145,162,198,232,282,325,385,449,509,565,622,693,756,819,892,962,1034,1114,1211,1308,1391,1485,1597,1683,1795,1916,2007,2112,2229,2331,2435,2545,2675,2787,2893,3000,3113,3229,3345,3455,3590,3721,3841,3946,4073,4196,4307,4418,4526,4646,4778,4889,4997,5101,5210,5316,5444,5540,5651,5783,5886,6014,6118,6231,6344,6476,6598,6707,6801,6903,7029,7140,7243,7346,7476,7593,7700,7820,7923,8031,8148,8262,8376,8497,8586,8695,8695
2020-07-16,3,16,21,32,49,60,73,102,119,148,174,203,243,271,317,356,411,465,507,565,630,690,775,845,912,985,1054,1124,1211,1293,1375,1460,1554,1649,1738,1841,1944,2053,2168,2282,2417,2547,2671,2796,2920,3061,3199,3349,3473,3594,3730,3863,3997,4129,4263,4411,4549,4708,4885,5052,5195,5349,5518,5667,5832,5986,6154,6309,6458,6625,6812,6960,7127,7314,7495,7652,7814,7978,8158,8323,8514,8698,8850,9029,9200,9345,9482,9646,9796,9956,10108,10297,10458,10618,10770,10917,11075,11247,11389,11389
2020-07-17,1,4,11,25,37,56,78,100,115,142,169,194,231,258,290,321,368,411,447,485,523,589,651,721,796,869,972,1055,1146,1217,1322,1408,1508,1590,1701,1790,1893,1980,2061,2169,2273,2380,2495,2625,2741,2856,2965,3103,3221,3343,3472,3611,3758,3893,4021,4172,4333,4497,4634,4777,4894,5011,5164,5315,5465,5599,5727,5890,6024,6167,6305,6451,6606,6782,6954,7123,7276,7421,7561,7717,7852,7990,8128,8281,8425,8582,8722,8881,9055,9200,9352,9511,9657,9819,10005,10152,10317,10494,10665,10665
2020-07-18,1,2,3,5,13,21,32,42,55,73,91,108,145,177,224,260,313,347,398,463,512,568,651,738,818,883,965,1043,1135,1209,1287,1364,1463,1559,1658,1766,1851,1962,2075,2178,2281,2383,2507,2620,2748,2858,2974,3098,3203,3325,3450,3577,3696,3807,3944,4086,4204,4317,4434,4549,4669,4815,4930,5060,5188,5298,5426,5549,5677,5794,5929,6078,6217,6353,6510,6662,6779,6932,7065,7206,7353,7499,7643,7785,7926,8070,8203,8340,8476,8629,8789,8937,9090,9244,9404,9537,9673,9803,9965,9965
2020-07-19,1,3,6,8,11,18,23,34,51,68,103,132,163,192,228,277,346,412,497,571,634,710,785,874,962,1040,1135,1230,1311,1419,1508,1606,1717,1831,1941,2066,2192,2304,2421,2559,2697,2837,2962,3083,3208,3342,3493,3611,3748,3876,4003,4143,4273,4419,4550,4703,4854,4979,5089,5218,5344,5475,5596,5711,5856,5999,6136,6250,6381,6495,6623,6756,6861,6990,7118,7233,7368,7491,7617,7740,7866,8009,8156,8287,8424,8552,8667,8808,8940,9082,9235,9375,9514,9650,9818,9956,10106,10257,10395,10395
2020-07-20,4,9,19,26,36,46,54,65,88,119,138,175,207,235,266,299,343,384,427,472,516,576,658,724,780,869,931,1006,1070,1145,1226,1320,1407,1506,1611,1703,1819,1923,2028,2141,2261,2376,2511,2631,2762,2893,3026,3164,3268,3408,3537,3662,3783,3893,4009,4141,4289,4391,4522,4657,4797,4905,5043,5161,5289,5416,5545,5661,5803,5917,6049,6187,6312,6436,6550,6672,6817,6960,7097,7230,7361,7505,7629,7757,7904,8043,8178,8335,8488,8650,8801,8955,9114,9290,9468,9642,9786,9932,10096,10096
2020-07-21,1,3,8,11,19,30,44,63,76,101,129,153,184,207,248,296,340,379,425,473,514,567,643,699,767,836,904,993,1066,1155,1215,1288,1395,1497,1614,1725,1815,1930,2035,2148,2288,2404,2519,2643,2754,2865,2981,3106,3229,3352,3479,3587,3730,3869,4010,4150,4280,4424,4572,4710,4877,5022,5180,5327,5487,5619,5736,5855,5998,6152,6288,6462,6635,6801,6970,7118,7286,7452,7607,7755,7906,8037,8190,8342,8513,8676,8842,9014,9197,9356,9517,9658,9818,9984,10134,10288,10439,10606,10774,10774
2020-07-22,2,3,7,12,14,27,40,48,59,80,98,123,150,180,215,255,307,357,414,452,512,566,632,697,769,840,910,991,1068,1151,1217,1309,1404,1491,1610,1706,1796,1908,2005,2107,2210,2304,2415,2526,2621,2729,2823,2917,3014,3132,3271,3399,3523,3641,3757,3869,3998,4118,4227,4340,4446,4561,4665,4778,4900,5025,5172,5285,5396,5529,5653,5777,5898,6032,6155,6274,6409,6548,6681,6805,6931,7056,7195,7305,7449,7584,7711,7851,7978,8131,8272,8403,8531,8670,8815,8944,9051,9200,9329,9329
2020-07-23,4,7,12,16,30,40,54,73,89,107,134,158,192,244,284,320,359,414,459,516,563,630,684,752,814,885,965,1049,1110,1207,1314,1407,1500,1614,1727,1822,1910,2008,2144,2257,2374,2490,2628,2737,2848,2982,3103,3217,3334,3462,3596,3721,3851,3999,4153,4274,4416,4556,4707,4857,5002,5141,5299,5473,5619,5759,5894,6010,6168,6308,6456,6595,6750,6920,7068,7228,7370,7503,7643,7793,7917,8058,8218,8379,8535,8695,8833,9004,9162,9330,9483,9631,9789,9980,10144,10296,10479,10676,10837,10837
2020-07-24,0,2,5,6,14,20,22,28,32,43,63,74,93,122,146,176,218,255,288,337,377,430,483,541,597,659,725,796,873,961,1038,1139,1232,1316,1415,1504,1599,1706,1810,1921,2048,2161,2285,2400,2506,2632,2761,2859,2971,3102,3213,3321,3441,3587,3704,3822,3944,4058,4195,4329,4439,4549,4664,4796,4933,5051,5161,5288,5403,5518,5639,5768,5881,6013,6138,6254,6368,6476,6602,6733,6873,7031,7156,7298,7428,7574,7698,7838,8003,8168,8302,8486,8631,8789,8936,9074,9234,9383,9527,9527
2020-07-25,2,2,6,8,12,15,18,28,37,50,65,84,110,138,169,193,230,270,315,373,429,486,556,617,672,747,830,916,1011,1080,1166,1256,1359,1459,1584,1700,1820,1927,2069,2192,2324,2452,2584,2702,2844,2966,3092,3227,3375,3508,3669,3823,3982,4118,4280,4438,4600,4740,4871,5030,5161,5312,5463,5611,5742,5884,6037,6193,6346,6499,6668,6829,7003,7153,7288,7443,7579,7727,7874,8037,8214,8355,8509,8678,8826,9009,9171,9334,9498,9657,9837,9989,10169,10330,10499,10658,10813,10973,11133,11133
2020-07-26,1,8,12,15,21,23,33,38,55,67,80,102,123,146,176,209,249,307,347,402,457,520,588,643,704,769,854,946,1013,1099,1194,1298,1390,1501,1609,1732,1848,1966,2081,2182,2324,2466,2580,2725,2864,3014,3130,3267,3393,3521,3676,3807,3945,4115,4247,4399,4548,4693,4830,4991,5139,5286,5403,5546,5678,5824,5972,6123,6261,6412,6568,6751,6911,7071,7239,7416,7563,7739,7920,8066,8237,8419,8582,8762,8926,9107,9300,9460,9637,9813,9998,10177,10371,10542,10747,10964,11155,11331,11511,11511
2020-07-27,0,3,5,8,10,15,23,29,40,46,56,67,80,98,116,129,147,181,206,223,247,275,310,343,384,424,463,508,547,601,649,715,773,836,895,963,1034,1088,1159,1242,1329,1410,1481,1565,1654,1749,1834,1918,2009,2093,2183,2270,2382,2482,2588,2700,2797,2912,3011,3132,3259,3347,3468,3572,3680,3785,3904,4024,4139,4256,4383,4512,4624,4729,4849,4972,5103,5239,5363,5491,5632,5771,5890,6035,6198,6357,6486,6621,6784,6963,7146,7328,7494,7663,7832,8020,8187,8380,8533,8533
2020-07-28,0,2,6,8,11,15,22,38,44,58,76,86,95,127,150,187,219,262,292,339,387,435,485,543,614,688,763,832,915,1014,1096,1214,1332,1418,1512,1606,1691,1805,1915,2024,2096,2205,2322,2429,2540,2647,2765,2887,3024,3145,3263,3380,3510,3628,3756,3871,4006,4134,4276,4397,4514,4638,4761,4905,5025,5159,5273,5391,5512,5654,5795,5929,6059,6200,6341,6494,6621,6744,6853,6994,7118,7236,7345,7457,7585,7719,7855,7960,8106,8235,8379,8523,8664,8797,8933,9057,9209,9364,9500,9500
2020-07-29,0,2,4,6,10,23,37,40,55,73,89,110,142,180,224,264,319,370,438,500,571,637,710,793,865,958,1058,1154,1242,1330,1420,1517,1639,1745,1854,1966,2073,2193,2320,2429,2549,2670,2794,2912,3043,3169,3288,3421,3561,3680,3817,3938,4078,4198,4339,4476,4631,4781,4947,5076,5209,5352,5490,5628,5766,5925,6057,6195,6339,6484,6641,6796,6918,7052,7203,7354,7495,7624,7761,7912,8039,8183,8330,8474,8613,8734,8857,8986,9108,9232,9359,9473,9597,9712,9836,9962,10082,10221,10350,10350
2020-07-30,2,3,7,16,25,39,55,72,90,109,140,162,185,211,232,273,304,340,373,424,470,536,577,621,674,733,796,853,929,1000,1072,1141,1212,1298,1374,1454,1533,1614,1700,1786,1879,1966,2049,2152,2269,2376,2503,2627,2719,2826,2924,3055,3190,3307,3417,3521,3643,3745,3865,3982,4110,4228,4343,4463,4573,4684,4800,4945,5071,5165,5286,5415,5559,5682,5798,5929,6072,6203,6327,6435,6541,6666,6827,6974,7115,7267,7422,7638,7794,7946,8094,8234,8387,8519,8659,8784,8915,9055,9203,9203
2020-07-31,1,3,10,20,28,49,69,84,108,142,167,190,237,273,307,357,420,449,513,567,616,680,748,820,902,969,1057,1132,1214,1297,1393,1466,1563,1656,1752,1865,1999,2113,2238,2364,2491,2620,2749,2877,3004,3152,3303,3448,3588,3731,3888,4024,4188,4352,4522,4676,4812,4958,5092,5258,5420,5553,5693,5823,5992,6154,6305,6469,6599,6747,6902,7073,7231,7419,7589,7738,7880,8028,8177,8312,8489,8639,8801,8931,9085,9233,9403,9551,9716,9876,10026,10183,10326,10473,10646,10802,10977,11143,11291,11291
2020-08-01,0,6,10,14,20,30,40,65,83,108,135,160,192,221,243,280,323,368,423,475,518,577,637,685,750,826,923,1005,1108,1199,1280,1374,1470,1573,1665,1780,1889,1999,2139,2265,2396,2493,2599,2725,2844,2956,3078,3215,3332,3448,3601,3715,3834,3974,4090,4233,4361,4537,4672,4817,4969,5126,5277,5418,5582,5750,5904,6052,6219,6383,6554,6726,6900,7054,7212,7392,7583,7726,7929,8092,8262,8410,8572,8739,8904,9049,9228,9386,9535,9711,9860,10020,10179,10344,10519,10663,10837,10989,11154,11154
2020-08-02,3,4,10,18,26,38,44,55,64,73,90,108,127,150,176,199,227,251,286,316,356,398,440,482,536,601,645,707,760,814,896,949,1013,1090,1176,1252,1344,1456,1543,1642,1731,1823,1923,2026,2143,2248,2349,2469,2563,2678,2781,2880,3001,3111,3224,3340,3453,3568,3668,3788,3909,4010,4117,4234,4352,4460,4555,4670,4787,4900,5035,5173,5286,5395,5507,5638,5776,5967,6099,6226,6349,6475,6587,6730,6868,6993,7126,7249,7381,7501,7609,7743,7882,8000,8139,8237,8348,8462,8588,8588
2020-08-03,3,7,10,16,24,36,45,57,69,84,100,122,150,181,208,244,291,324,376,425,465,513,559,628,688,750,828,897,986,1073,1183,1272,1365,1459,1554,1662,1766,1875,2000,2109,2214,2313,2436,2542,2659,2780,2912,3051,3179,3294,3417,3541,3655,3793,3942,4062,4211,4353,4493,4630,4796,4933,5074,5201,5342,5468,5591,5718,5868,6000,6141,6277,6401,6536,6687,6825,6962,7092,7245,7404,7527,7672,7821,7964,8107,8252,8390,8537,8684,8810,8966,9114,9271,9418,9570,9709,9861,10023,10191,10191
2020-08-04,0,1,6,13,22,31,45,60,82,109,133,178,206,246,286,341,389,433,495,552,618,696,764,828,910,989,1076,1171,1275,1364,1479,1574,1681,1772,1875,2014,2131,2249,2389,2511,2654,2796,2912,3039,3171,3301,3446,3561,3703,3831,3969,4112,4263,4412,4561,4694,4820,4948,5105,5253,5382,5510,5641,5746,5865,5977,6095,6234,6367,6496,6618,6747,6875,6990,7135,7253,7394,7587,7708,7832,7923,8063,8188,8324,8454,8574,8715,8831,8966,9094,9238,9372,9510,9648,9786,9926,10061,10187,10326,10326
2020-08-05,2,6,14,23,34,49,65,83,94,124,151,175,200,231,261,300,347,393,437,476,531,583,639,703,768,822,909,992,1083,1170,1259,1342,1428,1524,1606,1717,1811,1917,2016,2131,2243,2350,2476,2572,2676,2780,2904,3030,3140,3268,3392,3507,3616,3744,3856,4001,4116,4243,4372,4487,4628,4746,4848,4970,5097,5218,5334,5478,5612,5754,5888,6030,6167,6298,6433,6576,6737,6867,7013,7150,7288,7433,7582,7723,7874,8039,8202,8330,8463,8633,8799,8945,9101,9236,9381,9531,9682,9839,9995,9995
2020-08-06,1,5,15,26,32,45,53,63,75,101,122,151,181,211,254,292,317,357,405,462,512,562,635,708,779,846,929,1008,1084,1169,1281,1375,1477,1560,1660,1750,1845,1950,2050,2145,2268,2393,2505,2614,2749,2863,2996,3101,3229,3335,3450,3572,3697,3823,3956,4078,4196,4314,4438,4560,4673,4803,4921,5053,5247,5439,5570,5697,5809,5936,6064,6217,6347,6461,6607,6759,6912,7040,7189,7308,7463,7608,7828,7957,8089,8240,8416,8576,8730,8864,9031,9172,9323,9463,9591,9719,9859,9989,10142,10142
2020-08-07,2,7,11,15,22,29,36,49,56,72,84,97,119,144,176,206,247,284,322,363,396,444,491,552,613,681,757,838,913,997,1063,1124,1221,1288,1367,1453,1541,1628,1714,1809,1913,2017,2116,2219,2333,2433,2553,2675,2787,2887,3010,3130,3269,3379,3505,3646,3779,3900,4044,4169,4285,4419,4576,4716,4850,4967,5113,5243,5380,5524,5677,5813,5956,6104,6248,6399,6544,6675,6799,6934,7082,7209,7352,7470,7608,7753,7912,8062,8195,8367,8509,8631,8785,8935,9070,9199,9347,9489,9620,9620
2020-08-08,0,6,14,28,46,60,76,95,123,161,193,235,286,337,377,424,491,546,621,703,782,865,987,1095,1220,1318,1448,1566,1704,1837,1961,2091,2248,2398,2523,2681,2800,2918,3046,3210,3366,3536,3676,3840,3988,4168,4334,4479,4657,4819,4978,5138,5285,5439,5614,5791,5943,6108,6271,6425,6600,6777,6923,7104,7272,7438,7633,7786,7967,8151,8335,8505,8717,8923,9107,9297,9458,9611,9816,9993,10141,10320,10502,10681,10859,11017,11182,11367,11544,11733,11926,12104,12294,12459,12626,12798,12961,13127,13263,13263
2020-08-09,1,3,8,14,20,27,40,55,67,93,114,155,189,227,270,322,387,440,501,548,622,706,775,851,947,1033,1118,1232,1336,1425,1535,1641,1756,1884,2003,2114,2232,2346,2465,2594,2712,2866,3004,3118,3292,3406,3538,3664,3803,3923,4054,4192,4333,4492,4636,4768,4898,5042,5177,5320,5468,5618,5759,5915,6074,6237,6384,6539,6692,6846,7006,7218,7366,7548,7742,7890,8069,8253,8440,8636,8812,8984,9151,9301,9470,9662,9836,10000,10176,10338,10483,10643,10822,10973,11114,11270,11407,11569,11724,11724
2020-08-10,1,5,11,14,21,31,37,47,55,64,79,100,123,149,174,204,239,264,312,353,399,436,474,532,595,670,729,804,870,940,1017,1084,1167,1270,1352,1437,1511,1615,1713,1801,1891,1985,2109,2218,2328,2444,2558,2667,2775,2887,3002,3122,3251,3352,3472,3597,3740,3858,3991,4110,4241,4373,4469,4592,4713,4828,4954,5095,5230,5371,5499,5624,5765,5911,6047,6196,6330,6466,6618,6751,6888,7030,7178,7325,7474,7650,7791,7952,8148,8337,8518,8686,8855,9020,9203,9367,9543,9727,9895,9895
2020-08-11,2,7,8,12,18,27,37,51,56,65,78,98,120,136,157,191,212,252,283,324,361,393,437,479,532,572,625,688,755,831,903,967,1036,1109,1190,1260,1333,1408,1488,1580,1662,1767,1877,1990,2103,2201,2297,2391,2505,2603,2710,2801,2914,3013,3133,3245,3352,3455,3562,3683,3785,3889,4006,4131,4242,4362,4483,4602,4734,4858,4980,5115,5251,5393,5500,5627,5763,5894,6017,6127,6268,6384,6507,6645,6756,6885,7010,7139,7275,7412,7562,7674,7805,7945,8084,8214,8359,8495,8625,8625
2020-08-12,1,2,4,9,11,15,18,25,35,43,53,63,75,92,111,130,145,177,189,216,234,263,290,327,363,398,428,461,510,549,601,649,693,750,800,867,932,987,1043,1114,1188,1248,1311,1400,1475,1555,1649,1736,1815,1900,1976,2060,2156,2242,2330,2415,2493,2583,2696,2798,2895,2985,3091,3187,3278,3383,3470,3578,3669,3756,3850,3945,4054,4166,4269,4368,4488,4616,4740,4860,4981,5108,5221,5336,5465,5590,5716,5865,5993,6159,6313,6445,6598,6748,6917,7056,7187,7327,7477,7477
2020-08-13,0,2,2,2,5,9,17,29,46,53,63,74,91,109,123,149,163,187,207,232,260,288,320,357,394,437,482,533,579,630,678,736,785,846,909,967,1043,1118,1193,1263,1353,1440,1514,1606,1690,1797,1906,2004,2113,2222,2327,2455,2571,2663,2768,2876,2986,3097,3205,3318,3444,3555,3689,3823,3956,4095,4226,4348,4483,4609,4738,4846,4974,5111,5230,5363,5507,5629,5775,5933,6093,6224,6360,6527,6672,6822,6959,7083,7231,7376,7511,7657,7797,7936,8090,8227,8386,8532,8673,8673
2020-08-14,0,0,1,1,1,5,6,7,14,20,25,39,48,57,74,88,103,124,146,175,221,247,286,325,368,404,445,487,538,594,641,695,744,798,841,917,987,1059,1134,1221,1293,1369,1472,1561,1656,1756,1853,1957,2056,2134,2218,2305,2391,2491,2600,2714,2821,2921,3028,3128,3228,3316,3432,3559,3666,3797,3910,4055,4176,4301,4440,4560,4697,4809,4924,5049,5181,5298,5432,5549,5669,5813,5951,6065,6205,6341,6472,6612,6756,6893,7056,7195,7321,7460,7597,7743,7896,8036,8194,8194
2020-08-15,1,7,17,31,40,58,72,90,111,134,163,200,244,293,354,414,486,547,620,695,754,825,914,986,1073,1146,1249,1331,1443,1571,1690,1790,1893,1991,2115,2235,2364,2483,2594,2709,2826,2968,3118,3276,3408,3549,3676,3797,3953,4095,4218,4338,4488,4616,4775,4923,5048,5183,5333,5483,5635,5770,5898,6037,6179,6328,6463,6587,6714,6857,7027,7179,7332,7472,7642,7787,7949,8077,8216,8374,8517,8661,8808,8959,9081,9237,9388,9556,9696,9845,9987,10166,10324,10492,10663,10824,11001,11162,11331,11331
2020-08-16,2,6,16,24,37,53,73,102,136,175,221,267,308,348,397,449,507,579,653,733,809,894,974,1083,1150,1246,1347,1443,1541,1650,1764,1867,1980,2102,2210,2339,2447,2580,2694,2802,2936,3073,3208,3353,3490,3621,3753,3882,4017,4144,4262,4392,4543,4646,4779,4913,5034,5155,5297,5456,5575,5692,5815,5951,6066,6197,6323,6442,6564,6689,6815,6948,7072,7210,7331,7470,7572,7683,7837,7962,8108,8237,8352,8481,8596,8728,8858,8985,9107,9238,9376,9505,9663,9815,9955,10089,10206,10338,10465,10465
2020-08-17,4,9,14,24,35,40,48,57,65,76,98,108,129,156,175,200,229,258,306,357,394,438,482,520,577,624,684,760,832,892,955,1038,1119,1201,1292,1377,1453,1547,1645,1731,1822,1921,2032,2145,2257,2391,2502,2622,2735,2834,2948,3075,3171,3300,3397,3504,3604,3724,3840,3950,4057,4170,4282,4383,4485,4594,4718,4836,4961,5090,5228,5348,5470,5609,5748,5891,6019,6161,6268,6410,6549,6663,6813,6940,7052,7177,7317,7459,7588,7747,7886,8047,8179,8316,8455,8600,8739,8891,9019,9019
2020-08-18,3,5,11,21,32,41,53,66,82,105,128,161,201,248,298,338,398,440,489,553,609,674,740,804,885,972,1043,1099,1180,1256,1337,1420,1510,1604,1690,1791,1898,1987,2090,2197,2281,2376,2466,2579,2690,2823,2940,3052,3157,3259,3375,3491,3602,3720,3861,3962,4084,4208,4339,4465,4573,4710,4847,4989,5114,5229,5371,5517,5647,5767,5882,6028,6154,6278,6413,6544,6663,6776,6911,7041,7168,7314,7441,7555,7683,7795,7919,8042,8186,8328,8460,8588,8728,8849,8980,9103,9231,9371,9490,9490
2020-08-19,1,5,11,18,26,39,49,57,73,90,114,136,165,199,239,273,311,357,404,457,511,575,625,683,740,803,869,948,1017,1081,1150,1237,1330,1427,1510,1606,1699,1773,1868,1956,2065,2143,2261,2388,2484,2599,2693,2794,2893,2998,3096,3202,3318,3406,3538,3640,3740,3872,3987,4106,4216,4326,4452,4563,4666,4772,4893,5015,5128,5242,5369,5499,5592,5721,5844,5962,6079,6218,6318,6445,6567,6699,6821,6937,7077,7205,7334,7457,7599,7742,7871,8006,8125,8253,8367,8477,8606,8728,8849,8849
2020-08-20,3,15,23,34,50,78,98,125,155,184,215,254,301,356,411,458,510,579,647,715,778,849,924,996,1082,1172,1251,1338,1432,1529,1627,1719,1838,1943,2036,2150,2271,2413,2526,2657,2784,2902,3023,3134,3273,3407,3543,3668,3812,3959,4097,4237,4381,4534,4673,4790,4927,5074,5220,5353,5488,5642,5756,5887,6018,6145,6250,6373,6487,6596,6739,6878,6983,7115,7262,7373,7529,7651,7776,7920,8037,8160,8287,8428,8546,8667,8795,8959,9064,9215,9363,9503,9630,9769,9888,10038,10184,10335,10460,10460
2020-08-21,1,9,19,31,48,70,92,106,125,148,166,197,212,237,256,276,300,339,373,399,436,470,516,554,607,652,716,772,839,899,979,1051,1142,1222,1303,1370,1477,1558,1649,1742,1805,1890,1993,2083,2177,2284,2389,2496,2609,2707,2794,2892,2988,3092,3189,3299,3426,3540,3674,3771,3871,3970,4144,4250,4359,4462,4592,4711,4821,4949,5075,5179,5306,5420,5536,5674,5806,5915,6048,6169,6279,6396,6495,6621,6759,6866,6994,7111,7227,7349,7496,7634,7753,7873,8030,8164,8284,8433,8583,8583
2020-08-22,4,18,31,50,67,95,114,146,181,212,253,288,330,376,421,459,523,584,661,738,811,888,975,1057,1146,1231,1308,1384,1474,1573,1650,1735,1821,1921,2031,2138,2246,2355,2451,2557,2682,2815,2944,3063,3167,3294,3409,3518,3637,3758,3878,3988,4128,4243,4375,4502,4624,4740,4854,4975,5087,5202,5336,5449,5578,5701,5829,5948,6070,6213,6350,6496,6647,6769,6920,7071,7226,7384,7544,7674,7828,7978,8132,8274,8421,8568,8725,8846,8980,9133,9297,9453,9612,9766,9944,10087,10259,10420,10576,10576
